epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
35,614.95,0.9231,0.4644,0.98775,0.95544,0.96449,0.97612,0.68986,1.08308,0.588,1.06179,0.0013268,0.0013268,0.0013268
36,632.586,0.92375,0.45619,0.98788,0.96339,0.956,0.97702,0.6845,1.08478,0.57416,1.04634,0.001307,0.001307,0.001307
37,650.054,0.89865,0.45159,0.98039,0.96397,0.95848,0.97041,0.67766,1.04972,0.58355,1.03834,0.0012872,0.0012872,0.0012872
38,667.609,0.88947,0.44855,0.98274,0.96299,0.96194,0.97831,0.68822,1.04298,0.53136,1.03094,0.0012674,0.0012674,0.0012674
39,684.928,0.87759,0.44155,0.97177,0.9506,0.96545,0.97559,0.67716,1.03252,0.49772,1.01865,0.0012476,0.0012476,0.0012476
40,702.197,0.86454,0.43747,0.97416,0.96873,0.96467,0.97426,0.68966,1.0365,0.52648,1.01247,0.0012278,0.0012278,0.0012278
41,719.449,0.89219,0.44537,0.98314,0.94904,0.96886,0.96135,0.66531,1.06573,0.55563,1.06181,0.001208,0.001208,0.001208
42,736.895,0.88579,0.4387,0.97903,0.93721,0.96886,0.96987,0.67508,1.05963,0.53192,1.03213,0.0011882,0.0011882,0.0011882
43,754.187,0.87541,0.43374,0.97947,0.94672,0.95306,0.96824,0.67344,1.06869,0.57447,1.06219,0.0011684,0.0011684,0.0011684
44,771.459,0.9077,0.44201,0.98102,0.95031,0.95959,0.97182,0.68713,1.0582,0.56859,1.03301,0.0011486,0.0011486,0.0011486
45,788.761,0.87377,0.4336,0.97209,0.92479,0.95734,0.96424,0.69184,1.01766,0.59293,1.02943,0.0011288,0.0011288,0.0011288
46,806.147,0.85807,0.42701,0.96796,0.95954,0.96367,0.97688,0.6923,1.04418,0.51883,1.02002,0.001109,0.001109,0.001109
47,823.72,0.85874,0.42908,0.96621,0.96506,0.96886,0.97559,0.6831,1.02968,0.48917,1.03486,0.0010892,0.0010892,0.0010892
48,841.143,0.87078,0.4238,0.97643,0.9662,0.96886,0.9759,0.68917,1.02395,0.48615,1.02477,0.0010694,0.0010694,0.0010694
49,858.504,0.85128,0.41492,0.96602,0.96721,0.96955,0.979,0.6797,1.04741,0.48515,1.05246,0.0010496,0.0010496,0.0010496
50,875.836,0.84174,0.40837,0.9632,0.96539,0.96522,0.97567,0.67739,1.03195,0.51167,1.02196,0.0010298,0.0010298,0.0010298
51,893.204,0.85528,0.41647,0.96442,0.95566,0.97232,0.97563,0.70866,1.004,0.48335,1.01911,0.00101,0.00101,0.00101
52,910.674,0.87608,0.4163,0.98156,0.93119,0.95991,0.96621,0.67076,1.09871,0.56124,1.0745,0.0009902,0.0009902,0.0009902
53,928.027,0.85782,0.41523,0.9696,0.96482,0.94889,0.97317,0.69395,1.03594,0.53454,1.01641,0.0009704,0.0009704,0.0009704
54,945.345,0.82706,0.40436,0.96033,0.96456,0.9654,0.98238,0.7083,0.98484,0.47679,0.99268,0.0009506,0.0009506,0.0009506
55,962.649,0.84024,0.40864,0.95669,0.94933,0.97751,0.9799,0.69552,1.02479,0.48851,1.02324,0.0009308,0.0009308,0.0009308
56,979.991,0.83059,0.4062,0.95944,0.95941,0.96713,0.97435,0.6805,1.05252,0.47579,1.03448,0.000911,0.000911,0.000911
57,997.516,0.82915,0.40756,0.95244,0.95934,0.96713,0.9775,0.70848,1.02015,0.48702,1.02338,0.0008912,0.0008912,0.0008912
58,1014.86,0.83812,0.40239,0.96085,0.95859,0.97232,0.97851,0.70101,0.99929,0.47179,1.00681,0.0008714,0.0008714,0.0008714
59,1032.18,0.81562,0.39457,0.95953,0.95733,0.96713,0.98037,0.70202,1.0137,0.49691,1.02209,0.0008516,0.0008516,0.0008516
60,1049.48,0.81453,0.39332,0.95682,0.96265,0.9809,0.986,0.70653,0.99718,0.48119,1.00065,0.0008318,0.0008318,0.0008318
61,1066.71,0.8273,0.40128,0.95812,0.96561,0.97168,0.98022,0.70625,0.98429,0.49032,1.00705,0.000812,0.000812,0.000812
62,1084.08,0.80684,0.39744,0.95183,0.96286,0.96886,0.9778,0.691,1.03063,0.50589,1.02905,0.0007922,0.0007922,0.0007922
63,1101.59,0.82489,0.39188,0.95365,0.96697,0.96232,0.97848,0.69875,1.01817,0.50804,1.01775,0.0007724,0.0007724,0.0007724
64,1118.96,0.80954,0.38761,0.9505,0.95983,0.97232,0.98067,0.69938,0.99851,0.49091,1.00638,0.0007526,0.0007526,0.0007526
65,1136.34,0.80619,0.38921,0.9486,0.96512,0.96713,0.97923,0.70271,1.00292,0.47268,1.02201,0.0007328,0.0007328,0.0007328
66,1153.65,0.82363,0.38605,0.95497,0.96418,0.96886,0.97898,0.70588,1.00769,0.44604,1.0284,0.000713,0.000713,0.000713
67,1171,0.8141,0.38503,0.94828,0.964,0.97277,0.97824,0.69783,0.99994,0.49046,1.01622,0.0006932,0.0006932,0.0006932
68,1188.54,0.79005,0.37832,0.95131,0.96657,0.97405,0.97906,0.70439,0.99241,0.47363,0.99957,0.0006734,0.0006734,0.0006734
69,1205.99,0.78378,0.37444,0.94497,0.96819,0.97059,0.97642,0.70412,0.98547,0.44374,1.00362,0.0006536,0.0006536,0.0006536
