epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,227.819,0.91773,0.47558,0.96516,0.94083,0.94118,0.96347,0.63362,1.0887,0.58183,1.0886,0.001505,0.001505,0.001505
27,236.616,0.8942,0.46444,0.96243,0.94409,0.93599,0.97237,0.66308,1.03412,0.53635,1.06694,0.0014852,0.0014852,0.0014852
28,245.364,0.91504,0.47055,0.96994,0.95786,0.94464,0.96857,0.65544,0.97483,0.65649,1.03988,0.0014654,0.0014654,0.0014654
29,254.092,0.89809,0.46836,0.95671,0.94866,0.95329,0.96903,0.67203,1.00396,0.50533,1.05199,0.0014456,0.0014456,0.0014456
30,262.895,0.87671,0.4453,0.95575,0.95892,0.9289,0.96874,0.6686,1.01953,0.60681,1.04315,0.0014258,0.0014258,0.0014258
31,271.568,0.90417,0.45968,0.96138,0.93064,0.93945,0.96482,0.65626,0.99336,0.51673,1.06314,0.001406,0.001406,0.001406
32,280.228,0.90355,0.46487,0.96817,0.94872,0.92815,0.96534,0.67291,1.01528,0.70521,1.05628,0.0013862,0.0013862,0.0013862
33,288.881,0.86747,0.44999,0.95976,0.94629,0.97545,0.97718,0.68053,0.99807,0.47618,1.03603,0.0013664,0.0013664,0.0013664
34,297.565,0.85689,0.44304,0.95194,0.95685,0.95675,0.97312,0.66996,0.99774,0.5142,1.03802,0.0013466,0.0013466,0.0013466
35,306.364,0.86582,0.45198,0.9436,0.9579,0.94465,0.96714,0.66229,0.98511,0.64447,1.03146,0.0013268,0.0013268,0.0013268
36,314.976,0.86085,0.43872,0.94382,0.95668,0.93599,0.96854,0.66655,1.09916,0.6857,1.09888,0.001307,0.001307,0.001307
37,323.596,0.85955,0.43716,0.94772,0.9683,0.95675,0.98048,0.69416,0.9486,0.48463,1.01112,0.0012872,0.0012872,0.0012872
38,332.193,0.88186,0.43571,0.95266,0.96139,0.94464,0.97161,0.67418,0.96672,0.57863,1.02108,0.0012674,0.0012674,0.0012674
39,340.858,0.87244,0.43672,0.94575,0.95995,0.95675,0.97129,0.67256,0.98144,0.51762,1.03873,0.0012476,0.0012476,0.0012476
40,349.462,0.83862,0.42558,0.93224,0.95183,0.96021,0.97176,0.67877,0.94488,0.47689,1.02345,0.0012278,0.0012278,0.0012278
41,358.225,0.85287,0.42888,0.94664,0.95646,0.94637,0.96617,0.67792,1.06908,0.80597,1.08218,0.001208,0.001208,0.001208
42,366.836,0.83923,0.42093,0.93774,0.94918,0.94464,0.96672,0.65282,1.03169,0.51173,1.06741,0.0011882,0.0011882,0.0011882
43,375.54,0.8255,0.42129,0.95287,0.9378,0.87889,0.93898,0.64909,1.2693,1.27851,1.25242,0.0011684,0.0011684,0.0011684
44,384.213,0.85089,0.42994,0.94827,0.96253,0.88879,0.95914,0.65654,1.07687,0.78262,1.07206,0.0011486,0.0011486,0.0011486
45,392.899,0.8414,0.42733,0.94034,0.95715,0.94637,0.96629,0.6534,1.03773,0.59508,1.06227,0.0011288,0.0011288,0.0011288
46,401.68,0.83719,0.42069,0.94624,0.95758,0.93727,0.97109,0.66754,1.07895,0.81316,1.101,0.001109,0.001109,0.001109
47,410.333,0.83793,0.41293,0.94403,0.95176,0.95567,0.97499,0.68215,0.95617,0.53063,1.01355,0.0010892,0.0010892,0.0010892
48,418.84,0.83826,0.41665,0.94192,0.95659,0.95502,0.97676,0.6937,0.9477,0.49836,1.00334,0.0010694,0.0010694,0.0010694
49,427.41,0.81311,0.40364,0.93278,0.95356,0.95921,0.97811,0.69281,0.9764,0.50645,1.01972,0.0010496,0.0010496,0.0010496
50,435.958,0.8309,0.40886,0.93907,0.94431,0.96818,0.97498,0.69471,0.92144,0.46417,1.00722,0.0010298,0.0010298,0.0010298
51,444.759,0.81033,0.41131,0.92834,0.95809,0.95502,0.97296,0.67538,1.01121,0.48152,1.05822,0.00101,0.00101,0.00101
52,453.397,0.82603,0.40756,0.93862,0.94716,0.93039,0.95863,0.66706,1.16488,1.04736,1.14259,0.0009902,0.0009902,0.0009902
