epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,206.348,1.07837,0.55858,0.98525,0.93503,0.9393,0.9596,0.64604,1.08528,0.56846,1.04458,0.0011288,0.0011288,0.0011288
24,215.167,1.03567,0.53383,0.96497,0.92666,0.95338,0.96717,0.66513,1.01259,0.54206,1.00179,0.0010892,0.0010892,0.0010892
25,224.022,1.0626,0.54408,0.96492,0.93784,0.95105,0.96371,0.64872,1.07655,0.56025,1.06145,0.0010496,0.0010496,0.0010496
26,232.885,1.03994,0.52181,0.96756,0.92071,0.94737,0.95358,0.65913,1.01439,0.55596,1.0083,0.00101,0.00101,0.00101
27,241.797,1.05746,0.5316,0.98021,0.953,0.94523,0.96366,0.66668,0.99056,0.53181,0.99457,0.0009704,0.0009704,0.0009704
28,250.429,1.01171,0.50837,0.97428,0.96132,0.92693,0.96896,0.67754,1.00716,0.53034,1.01532,0.0009308,0.0009308,0.0009308
29,259.243,1.02083,0.52044,0.96424,0.94747,0.92489,0.96229,0.65472,1.07183,0.55983,1.04439,0.0008912,0.0008912,0.0008912
30,268.05,1.01329,0.50236,0.9606,0.93961,0.95105,0.96283,0.6726,0.99933,0.54606,0.99404,0.0008516,0.0008516,0.0008516
31,277.05,0.99844,0.50646,0.95206,0.95244,0.93473,0.96193,0.67679,0.9749,0.50948,0.98634,0.000812,0.000812,0.000812
32,286.253,1.00645,0.50658,0.95822,0.90541,0.96037,0.95405,0.67079,1.01272,0.55548,1.01878,0.0007724,0.0007724,0.0007724
33,294.864,1.01008,0.48701,0.95894,0.94535,0.92735,0.96406,0.68595,0.98451,0.51617,1.00278,0.0007328,0.0007328,0.0007328
34,303.776,0.97214,0.48461,0.94747,0.9381,0.95571,0.96405,0.69004,0.95188,0.49674,0.98871,0.0006932,0.0006932,0.0006932
35,312.634,0.99844,0.48447,0.94387,0.94345,0.93939,0.97098,0.6832,1.01083,0.50898,1.01439,0.0006536,0.0006536,0.0006536
36,321.289,0.97518,0.4832,0.9469,0.95734,0.93473,0.97054,0.69253,0.9511,0.48215,0.98355,0.000614,0.000614,0.000614
37,330.128,0.95346,0.46364,0.93779,0.93924,0.93688,0.9607,0.68149,0.97272,0.52641,0.99067,0.0005744,0.0005744,0.0005744
38,338.722,0.95819,0.46793,0.94478,0.94849,0.94425,0.96057,0.6723,0.98293,0.51404,0.99752,0.0005348,0.0005348,0.0005348
39,347.557,0.95886,0.47211,0.94462,0.95158,0.95804,0.96875,0.68748,0.95548,0.51404,0.98191,0.0004952,0.0004952,0.0004952
40,356.328,0.94649,0.46136,0.9389,0.94734,0.94639,0.96791,0.6826,0.97633,0.516,0.99326,0.0004556,0.0004556,0.0004556
41,378.947,0.97375,0.45017,0.9365,0.95461,0.93706,0.9646,0.68193,0.96224,0.49079,0.98248,0.000416,0.000416,0.000416
42,387.968,0.97989,0.44927,0.93481,0.94314,0.92791,0.96064,0.68581,0.94751,0.52511,0.97575,0.0003764,0.0003764,0.0003764
43,396.746,0.95703,0.43047,0.93445,0.93768,0.947,0.95569,0.68225,0.97036,0.51727,0.99101,0.0003368,0.0003368,0.0003368
44,405.506,0.95676,0.43296,0.94181,0.93551,0.95338,0.95495,0.68152,0.97963,0.52261,1.00351,0.0002972,0.0002972,0.0002972
45,415.094,0.95337,0.43269,0.92983,0.94283,0.92262,0.95452,0.68329,0.98486,0.52189,1.00073,0.0002576,0.0002576,0.0002576
46,425.023,0.92781,0.41948,0.93248,0.94469,0.95548,0.95793,0.68782,0.96651,0.51517,0.99651,0.000218,0.000218,0.000218
47,435.232,0.94573,0.4193,0.93492,0.94434,0.94918,0.96409,0.69645,0.94371,0.48255,0.99368,0.0001784,0.0001784,0.0001784
48,446.113,0.93534,0.41806,0.93048,0.94205,0.94739,0.95807,0.69248,0.91892,0.47975,0.97494,0.0001388,0.0001388,0.0001388
49,457.069,0.90905,0.40971,0.91962,0.94401,0.94872,0.95764,0.694,0.94006,0.47851,0.98728,9.92e-05,9.92e-05,9.92e-05
50,466.889,0.91111,0.40916,0.92002,0.94425,0.9475,0.96356,0.70157,0.9139,0.47232,0.97472,5.96e-05,5.96e-05,5.96e-05
