epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,159.555,0.95102,0.51386,0.97862,0.94698,0.91869,0.95717,0.63176,1.08951,0.62821,1.09866,0.001604,0.001604,0.001604
22,166.939,0.94765,0.51602,0.98651,0.94026,0.93599,0.95985,0.62708,1.14013,0.76698,1.19295,0.0015842,0.0015842,0.0015842
23,174.252,0.96459,0.51119,0.99122,0.95472,0.95329,0.96238,0.63157,1.06412,0.88851,1.07463,0.0015644,0.0015644,0.0015644
24,181.655,0.93304,0.5039,0.97371,0.85005,0.88754,0.85754,0.56203,1.27055,1.93503,1.28554,0.0015446,0.0015446,0.0015446
25,189.039,0.91515,0.49192,0.96276,0.9734,0.94979,0.97971,0.66325,1.04405,0.55247,1.08658,0.0015248,0.0015248,0.0015248
26,196.44,0.93769,0.49042,0.97112,0.94896,0.94291,0.96964,0.65803,1.03359,0.59677,1.06003,0.001505,0.001505,0.001505
27,203.753,0.92973,0.48667,0.97778,0.9283,0.95329,0.95962,0.63651,1.04192,0.65378,1.06832,0.0014852,0.0014852,0.0014852
28,211.22,0.93153,0.48576,0.97234,0.95362,0.96047,0.97582,0.66694,1.04891,0.64845,1.08683,0.0014654,0.0014654,0.0014654
29,219.073,0.91937,0.4826,0.96408,0.96031,0.94118,0.96454,0.63988,1.08264,0.68926,1.09834,0.0014456,0.0014456,0.0014456
30,227.14,0.9253,0.48501,0.96546,0.95457,0.94525,0.96813,0.65852,1.03847,0.5512,1.03235,0.0014258,0.0014258,0.0014258
31,235.074,0.92705,0.47452,0.97379,0.95005,0.97405,0.97823,0.66008,1.02765,0.5643,1.07009,0.001406,0.001406,0.001406
32,242.894,0.90369,0.46979,0.96091,0.9391,0.96037,0.97241,0.66581,1.01015,0.55655,1.05253,0.0013862,0.0013862,0.0013862
33,250.516,0.90805,0.4598,0.96146,0.95157,0.9654,0.97281,0.64345,1.02805,0.53825,1.06617,0.0013664,0.0013664,0.0013664
34,258.07,0.90821,0.47081,0.9642,0.94626,0.97485,0.97958,0.68338,0.97951,0.50639,1.04054,0.0013466,0.0013466,0.0013466
35,265.606,0.89528,0.47166,0.9582,0.88958,0.93945,0.90437,0.62032,1.05724,0.92237,1.13611,0.0013268,0.0013268,0.0013268
36,273.12,0.89911,0.45888,0.95717,0.94896,0.96194,0.97585,0.66755,1.01005,0.55453,1.06391,0.001307,0.001307,0.001307
37,280.95,0.8724,0.45699,0.94965,0.94305,0.93253,0.96141,0.65155,1.03859,0.69345,1.09218,0.0012872,0.0012872,0.0012872
38,289.049,0.88702,0.45666,0.9545,0.95497,0.95396,0.97676,0.67571,0.98058,0.56118,1.0466,0.0012674,0.0012674,0.0012674
39,296.979,0.88144,0.44991,0.95202,0.95139,0.9654,0.97698,0.68827,0.98018,0.52008,1.06046,0.0012476,0.0012476,0.0012476
40,304.661,0.88856,0.44822,0.94996,0.95443,0.94213,0.96842,0.66147,1.08099,0.74489,1.13512,0.0012278,0.0012278,0.0012278
41,312.343,0.8859,0.44467,0.94984,0.90759,0.93253,0.94392,0.64852,1.08504,0.82628,1.14209,0.001208,0.001208,0.001208
42,319.98,0.8832,0.45845,0.94785,0.95518,0.95864,0.97206,0.67485,1.02391,0.55672,1.06371,0.0011882,0.0011882,0.0011882
43,327.683,0.88537,0.43913,0.94888,0.97282,0.92893,0.97007,0.67505,1.05448,0.78548,1.0889,0.0011684,0.0011684,0.0011684
44,335.619,0.87621,0.44451,0.94921,0.95213,0.93253,0.96423,0.66284,1.10744,0.69782,1.10648,0.0011486,0.0011486,0.0011486
45,343.255,0.86169,0.43795,0.94324,0.96379,0.91696,0.94911,0.64116,1.1299,1.0735,1.13818,0.0011288,0.0011288,0.0011288
46,351,0.86057,0.43832,0.94594,0.95476,0.95502,0.96712,0.67572,1.04285,0.67501,1.09081,0.001109,0.001109,0.001109
47,358.507,0.84749,0.42598,0.94654,0.97088,0.95156,0.9761,0.69038,0.97967,0.5452,1.03678,0.0010892,0.0010892,0.0010892
48,366.174,0.85529,0.43135,0.942,0.97048,0.94291,0.97852,0.68891,0.97477,0.57588,1.04662,0.0010694,0.0010694,0.0010694
49,373.686,0.83278,0.42667,0.93774,0.95477,0.9654,0.97752,0.67324,0.99375,0.59331,1.05044,0.0010496,0.0010496,0.0010496
50,380.988,0.84402,0.42356,0.93649,0.97067,0.95848,0.97999,0.69811,0.93947,0.48436,1.00406,0.0010298,0.0010298,0.0010298
51,388.436,0.84232,0.42233,0.94333,0.96194,0.97578,0.98272,0.69458,0.95315,0.44173,1.03813,0.00101,0.00101,0.00101
52,395.734,0.83638,0.42028,0.94691,0.94344,0.96194,0.97466,0.67519,1.02139,0.50124,1.05753,0.0009902,0.0009902,0.0009902
53,403.032,0.84272,0.41935,0.93674,0.95153,0.94983,0.97397,0.67578,1.03547,0.60812,1.09663,0.0009704,0.0009704,0.0009704
54,410.377,0.82051,0.41142,0.93416,0.95517,0.95837,0.9786,0.67792,1.02954,0.57195,1.06544,0.0009506,0.0009506,0.0009506
55,417.716,0.8315,0.41214,0.9339,0.95425,0.97422,0.97626,0.69674,0.95277,0.48728,1.02635,0.0009308,0.0009308,0.0009308
56,425.064,0.82536,0.41116,0.93738,0.95347,0.95675,0.97399,0.667,1.05054,0.50053,1.07153,0.000911,0.000911,0.000911
57,432.43,0.85237,0.41904,0.93541,0.86437,0.9372,0.90075,0.63387,1.0943,1.45161,1.15117,0.0008912,0.0008912,0.0008912
58,439.814,0.84106,0.42058,0.93414,0.91744,0.96126,0.9575,0.68739,0.96555,0.60642,1.04417,0.0008714,0.0008714,0.0008714
59,447.238,0.83031,0.40986,0.93604,0.96063,0.9654,0.97859,0.70129,0.95143,0.54896,1.02706,0.0008516,0.0008516,0.0008516
60,454.636,0.83535,0.41392,0.93572,0.9653,0.95675,0.98016,0.69858,0.94985,0.48242,1.0028,0.0008318,0.0008318,0.0008318
61,462.05,0.8182,0.40532,0.93401,0.96339,0.95606,0.97633,0.69645,0.97428,0.4878,1.04534,0.000812,0.000812,0.000812
62,469.406,0.81329,0.40204,0.93292,0.96847,0.95645,0.98069,0.68511,0.97822,0.51796,1.03787,0.0007922,0.0007922,0.0007922
63,476.794,0.82108,0.40019,0.93599,0.96544,0.97232,0.98181,0.71139,0.95079,0.47134,1.02581,0.0007724,0.0007724,0.0007724
64,484.252,0.81497,0.39922,0.92979,0.95918,0.9654,0.97583,0.67358,1.01357,0.5879,1.06524,0.0007526,0.0007526,0.0007526
65,491.6,0.7987,0.39279,0.92141,0.95718,0.96681,0.98398,0.70154,0.93526,0.4585,1.0131,0.0007328,0.0007328,0.0007328
66,499.01,0.82136,0.39776,0.9294,0.96055,0.96898,0.9809,0.7027,0.97571,0.4554,1.03727,0.000713,0.000713,0.000713
67,506.346,0.80471,0.39196,0.92584,0.95736,0.97123,0.97911,0.71151,0.93044,0.49268,0.9987,0.0006932,0.0006932,0.0006932
68,513.804,0.80746,0.3961,0.92622,0.96197,0.96285,0.97442,0.69582,0.97951,0.56842,1.04384,0.0006734,0.0006734,0.0006734
69,521.149,0.80895,0.39358,0.9297,0.96441,0.94464,0.96889,0.70017,1.00939,0.76104,1.06991,0.0006536,0.0006536,0.0006536
70,528.518,0.8013,0.3941,0.92694,0.96381,0.96757,0.97886,0.70383,0.92895,0.49532,1.00072,0.0006338,0.0006338,0.0006338
71,535.917,0.81076,0.38973,0.93803,0.96172,0.95502,0.97654,0.69807,0.94862,0.57058,1.02729,0.000614,0.000614,0.000614
72,543.292,0.79986,0.38693,0.92526,0.9532,0.97059,0.97855,0.70104,0.94262,0.49137,1.01666,0.0005942,0.0005942,0.0005942
73,550.661,0.79069,0.38399,0.92249,0.97059,0.97071,0.98233,0.71089,0.93631,0.49058,1.01589,0.0005744,0.0005744,0.0005744
74,558.08,0.77804,0.37929,0.92583,0.94156,0.95156,0.96924,0.69288,1.0073,0.77603,1.07475,0.0005546,0.0005546,0.0005546
75,565.581,0.78035,0.37698,0.91903,0.96598,0.96021,0.9778,0.69525,0.95086,0.56972,1.02939,0.0005348,0.0005348,0.0005348
76,572.953,0.77151,0.37651,0.91514,0.96594,0.95502,0.97531,0.70592,0.96873,0.69171,1.05365,0.000515,0.000515,0.000515
77,580.354,0.78038,0.37399,0.9247,0.97703,0.95666,0.98072,0.71162,0.97309,0.59637,1.03334,0.0004952,0.0004952,0.0004952
78,587.786,0.77869,0.37792,0.9169,0.9558,0.97405,0.97804,0.70361,0.96088,0.605,1.02755,0.0004754,0.0004754,0.0004754
79,595.114,0.78984,0.37526,0.92503,0.97174,0.95848,0.97961,0.71222,0.93869,0.5484,1.01499,0.0004556,0.0004556,0.0004556
80,602.517,0.75244,0.36587,0.91343,0.96687,0.95944,0.98084,0.71369,0.93457,0.56508,1.018,0.0004358,0.0004358,0.0004358
81,609.952,0.78456,0.37079,0.91676,0.96893,0.97127,0.98304,0.71375,0.93892,0.51508,1.00722,0.000416,0.000416,0.000416
82,617.4,0.74567,0.3623,0.90773,0.96722,0.97232,0.98057,0.7119,0.92581,0.48686,1.01926,0.0003962,0.0003962,0.0003962
83,624.778,0.7671,0.36429,0.91118,0.97717,0.96251,0.97995,0.71864,0.91365,0.48419,1.00357,0.0003764,0.0003764,0.0003764
84,632.212,0.76689,0.36704,0.91712,0.97388,0.96779,0.98299,0.71736,0.9233,0.44739,1.01057,0.0003566,0.0003566,0.0003566
85,639.65,0.74574,0.35898,0.9109,0.97012,0.96367,0.97928,0.71304,0.92568,0.48325,1.01741,0.0003368,0.0003368,0.0003368
86,647.04,0.74419,0.35599,0.91171,0.93352,0.9481,0.95335,0.69293,0.97921,0.77719,1.07118,0.000317,0.000317,0.000317
87,654.466,0.76421,0.36514,0.91728,0.96905,0.96367,0.98352,0.7209,0.92901,0.51106,1.02251,0.0002972,0.0002972,0.0002972
88,661.856,0.74976,0.36022,0.91426,0.9657,0.97416,0.98503,0.71309,0.93895,0.46731,1.02855,0.0002774,0.0002774,0.0002774
89,669.311,0.75429,0.35595,0.91185,0.9584,0.97924,0.98093,0.71616,0.93516,0.46299,1.03109,0.0002576,0.0002576,0.0002576
90,676.677,0.72754,0.34904,0.91115,0.96716,0.96824,0.98075,0.71731,0.91927,0.4736,1.01133,0.0002378,0.0002378,0.0002378
91,697.874,0.78309,0.34644,0.90757,0.96062,0.97069,0.9818,0.714,0.94346,0.47336,1.03514,0.000218,0.000218,0.000218
92,705.077,0.76566,0.33209,0.89659,0.95852,0.95961,0.97554,0.70636,0.95971,0.59288,1.04762,0.0001982,0.0001982,0.0001982
93,712.313,0.76265,0.33482,0.89691,0.96232,0.97215,0.98083,0.71286,0.92512,0.48577,1.02618,0.0001784,0.0001784,0.0001784
94,719.473,0.76333,0.33184,0.88888,0.97027,0.95996,0.97808,0.71432,0.92189,0.5194,1.0246,0.0001586,0.0001586,0.0001586
95,726.643,0.74633,0.32988,0.89103,0.95726,0.96868,0.97958,0.71547,0.91624,0.53122,1.02088,0.0001388,0.0001388,0.0001388
96,733.849,0.7603,0.32786,0.89248,0.96145,0.96367,0.979,0.71372,0.93202,0.53773,1.02564,0.000119,0.000119,0.000119
97,741.061,0.73829,0.32794,0.88771,0.96869,0.96364,0.98156,0.71655,0.93057,0.54197,1.01753,9.92e-05,9.92e-05,9.92e-05
98,748.195,0.74137,0.32012,0.89771,0.9679,0.96713,0.98302,0.72077,0.92296,0.50814,1.0122,7.94e-05,7.94e-05,7.94e-05
99,755.353,0.74355,0.32223,0.89636,0.96347,0.97059,0.98302,0.72003,0.92296,0.49397,1.02258,5.96e-05,5.96e-05,5.96e-05
100,762.525,0.75635,0.31862,0.90213,0.96739,0.9654,0.98346,0.71996,0.92122,0.49393,1.02024,3.98e-05,3.98e-05,3.98e-05
